epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
120,6930.21,1.54634,0.96326,1.64426,0.69172,0.03571,0.00765,0.00282,3.4313,4.26763,3.72965,0.006073,0.006073,0.006073
121,6990.29,1.47589,0.91891,1.59261,0.89994,0.47779,0.54256,0.18651,2.59772,1.40226,2.42237,0.00604,0.00604,0.00604
122,7051.23,1.53199,0.93627,1.60232,0.85438,0.42574,0.53796,0.23301,2.35453,1.58252,2.25056,0.006007,0.006007,0.006007
123,7115.37,1.47253,0.94936,1.56635,0.6536,0.60397,0.61642,0.29784,2.03638,1.13278,1.98256,0.005974,0.005974,0.005974
124,7183.53,1.47444,0.88867,1.57282,0.72678,0.20049,0.21427,0.05367,3.19002,2.68546,3.27073,0.005941,0.005941,0.005941
125,7249.62,1.52769,0.9323,1.64151,0.63207,0.23336,0.24645,0.0648,2.97855,2.90495,3.08718,0.005908,0.005908,0.005908
126,7317.75,1.5089,0.91491,1.57696,0.80117,0.47619,0.51401,0.15042,2.56333,1.83088,2.45092,0.005875,0.005875,0.005875
127,7381.86,1.50605,0.92544,1.58574,0.60687,0.66601,0.65884,0.31267,1.83554,0.97553,1.85845,0.005842,0.005842,0.005842
128,7449.76,1.49872,0.91385,1.54924,0.69961,0.64065,0.65424,0.29619,1.9175,1.4487,2.01138,0.005809,0.005809,0.005809
129,7517.52,1.52855,0.95702,1.58304,0.94529,0.5716,0.6464,0.31382,1.85956,1.34712,1.91375,0.005776,0.005776,0.005776
130,7586.58,1.53056,0.95684,1.62612,0.48716,0.16332,0.11862,0.02856,2.93317,3.64191,3.03152,0.005743,0.005743,0.005743
131,7654.85,1.50109,0.91928,1.60073,0.54084,0.22817,0.1953,0.05783,2.9672,3.78215,2.86779,0.00571,0.00571,0.00571
132,7722.16,1.53818,0.95318,1.57569,0.54084,0.22817,0.1953,0.05783,3.53871,7.45015,4.07776,0.005677,0.005677,0.005677
133,7785.2,1.50922,0.91887,1.57421,0.54762,0.65542,0.59013,0.26231,2.09982,1.10997,2.05763,0.005644,0.005644,0.005644
134,7845.14,1.49461,0.89343,1.55934,0.53838,0.55165,0.52359,0.23131,2.18991,1.27233,2.18157,0.005611,0.005611,0.005611
135,7905.05,1.43248,0.85146,1.52785,0.58565,0.53968,0.57408,0.23,2.21636,1.27956,2.26443,0.005578,0.005578,0.005578
136,7963.28,1.49419,0.90913,1.57128,0.95745,0.53226,0.63689,0.29421,1.90171,1.10426,1.9173,0.005545,0.005545,0.005545
137,8021.59,1.5227,0.92285,1.58089,0.87944,0.39881,0.42579,0.10079,2.939,1.78423,2.83106,0.005512,0.005512,0.005512
138,8081.14,1.50778,0.92236,1.5752,0.65878,0.20238,0.17018,0.04197,3.33041,2.96311,3.35421,0.005479,0.005479,0.005479
139,8140.47,1.45423,0.90775,1.55194,0.72916,0.61219,0.63468,0.32224,1.81304,1.08916,1.81093,0.005446,0.005446,0.005446
