epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
125,7630.74,1.54275,0.93332,1.62665,0.60732,0.62985,0.66126,0.35284,1.69622,0.99145,1.75345,0.005908,0.005908,0.005908
126,7687.81,1.52285,0.90558,1.58819,0.89501,0.58366,0.60262,0.30126,1.84817,1.1589,1.87962,0.005875,0.005875,0.005875
127,7752.33,1.54825,0.95155,1.61837,0.7967,0.32144,0.36976,0.09794,2.98651,1.94912,3.0622,0.005842,0.005842,0.005842
128,7814.89,1.51746,0.91153,1.57404,0.58606,0.14286,0.14513,0.0258,3.52958,2.74837,4.26565,0.005809,0.005809,0.005809
129,7874.96,1.55039,0.9445,1.57614,0.95231,0.50178,0.55165,0.22753,2.42127,1.5894,2.36387,0.005776,0.005776,0.005776
130,7935.66,1.52868,0.95022,1.61864,0.95045,0.60396,0.64878,0.32368,1.82967,1.17151,1.8739,0.005743,0.005743,0.005743
131,7996.19,1.5296,0.91835,1.59594,0.54449,0.49209,0.50759,0.19825,2.47371,1.47079,2.36374,0.00571,0.00571,0.00571
132,8056.92,1.56933,0.96488,1.58049,0.93363,0.58135,0.62258,0.29194,1.92143,1.03809,1.96376,0.005677,0.005677,0.005677
133,8116.28,1.53458,0.90861,1.57875,0.64282,0.62963,0.58938,0.21692,2.3801,1.09546,2.29829,0.005644,0.005644,0.005644
134,8175.02,1.5177,0.89118,1.56684,0.69062,0.67879,0.67158,0.33358,1.78526,0.9292,1.82049,0.005611,0.005611,0.005611
135,8232.77,1.46119,0.85556,1.54119,0.86462,0.4348,0.44593,0.10809,3.07066,2.16697,2.82728,0.005578,0.005578,0.005578
136,8291,1.49929,0.91596,1.57082,0.59519,0.58167,0.5993,0.28182,2.04712,1.1182,2.0236,0.005545,0.005545,0.005545
137,8351.89,1.549,0.91254,1.58813,0.70948,0.75243,0.69619,0.35871,1.72631,0.87703,1.76539,0.005512,0.005512,0.005512
138,8409.64,1.54573,0.92897,1.59214,0.94313,0.60516,0.61493,0.32084,1.73295,0.98693,1.75159,0.005479,0.005479,0.005479
139,8468.75,1.51334,0.90916,1.56582,0.36238,0.02778,0.00732,0.00082,4.15295,3.44049,4.5182,0.005446,0.005446,0.005446
140,8526.59,1.4658,0.88778,1.53949,0.50258,0.1369,0.10244,0.01985,3.98783,2.27158,3.89768,0.005413,0.005413,0.005413
141,8584.26,1.47906,0.91547,1.53943,0.9119,0.46108,0.531,0.15261,2.77405,1.47395,2.63023,0.00538,0.00538,0.00538
142,8644.08,1.5287,0.95192,1.55249,0.05759,0.07385,0.03502,0.01579,3.0859,5.75399,3.45191,0.005347,0.005347,0.005347
143,8705.09,1.47426,0.89206,1.57186,0.61011,0.66959,0.63549,0.31333,1.94534,1.08651,1.9215,0.005314,0.005314,0.005314
